customer_id,usage_month,active_days,logins,features_used,support_tickets,engagement_score
5460,2025-10-01,2,10,4,2,25.0
5460,2025-11-01,8,28,3,3,41.6
5460,2025-12-01,7,40,9,3,78.0
5461,2025-10-01,20,88,9,2,140.6
5461,2025-11-01,10,52,4,0,76.4
5461,2025-12-01,4,10,7,4,38.0
5462,2024-08-01,12,40,10,4,90.0
5462,2024-09-01,21,88,6,2,127.6
5462,2024-10-01,2,12,10,0,62.4
5462,2024-11-01,0,1,9,5,30.7
5462,2024-12-01,2,9,6,4,28.3
5462,2025-01-01,30,205,10,11,220.5
5462,2025-02-01,26,139,12,5,194.3
5462,2025-03-01,5,21,12,4,72.7
5462,2025-04-01,9,33,13,7,85.1
5462,2025-05-01,18,67,8,4,110.9
5462,2025-06-01,14,54,4,1,82.8
5462,2025-07-01,10,45,11,2,100.5
5462,2025-08-01,5,28,10,2,73.6
5462,2025-09-01,19,92,8,7,121.4
5462,2025-10-01,30,145,12,2,215.5
5462,2025-11-01,18,82,6,4,111.4
5462,2025-12-01,14,64,13,2,131.8
5463,2025-09-01,21,81,5,1,120.7
5463,2025-10-01,7,27,5,0,57.9
5463,2025-11-01,14,35,7,1,84.5
5463,2025-12-01,21,114,12,6,163.8
5464,2024-03-01,7,24,8,4,58.8
5464,2024-04-01,11,43,5,3,68.1
5464,2024-05-01,8,23,14,5,87.1
5464,2024-06-01,2,12,14,5,67.4
5464,2024-07-01,20,50,13,3,131.0
5464,2024-08-01,15,69,22,5,173.3
5465,2025-12-01,10,35,11,4,87.5
5466,2024-07-01,6,32,11,8,65.4
5466,2024-08-01,8,44,9,1,88.8
5466,2024-09-01,4,10,9,2,54.0
5466,2024-10-01,16,73,10,0,133.1
5466,2024-11-01,16,59,12,6,115.3
5466,2024-12-01,5,18,6,4,40.6
5466,2025-01-01,8,26,7,5,54.2
5466,2025-02-01,1,4,8,1,41.8
5466,2025-03-01,11,45,10,1,100.5
5466,2025-04-01,6,23,6,2,52.1
5466,2025-05-01,30,241,4,1,245.7
5466,2025-06-01,12,38,11,2,99.6
5466,2025-07-01,30,180,1,5,176.0
5466,2025-08-01,25,94,9,4,148.8
5466,2025-09-01,8,46,9,3,84.2
5466,2025-10-01,4,17,8,8,35.9
5466,2025-11-01,26,116,12,1,190.2
5466,2025-12-01,7,36,10,8,65.2
5467,2024-12-01,16,39,10,0,109.3
5467,2025-01-01,10,43,6,5,65.1
5467,2025-02-01,26,119,9,8,156.3
5467,2025-03-01,28,114,6,0,165.8
5467,2025-04-01,19,103,9,1,152.1
5467,2025-05-01,3,8,7,4,34.6
5467,2025-06-01,11,55,7,2,89.5
5467,2025-07-01,11,30,7,4,66.0
5467,2025-08-01,2,10,10,2,55.0
5467,2025-09-01,15,40,8,4,86.0
5467,2025-10-01,7,37,5,3,55.9
5467,2025-11-01,1,7,3,3,12.9
5467,2025-12-01,9,34,10,0,91.8
5468,2024-01-01,7,19,13,3,83.3
5468,2024-02-01,8,41,6,3,65.7
5468,2024-03-01,3,12,9,7,38.4
5468,2024-04-01,7,33,7,1,69.1
5468,2024-05-01,20,55,6,2,102.5
5468,2024-06-01,4,14,10,5,52.8
5468,2024-07-01,10,52,14,3,117.4
5468,2024-08-01,14,66,6,4,92.2
5468,2024-09-01,12,53,15,1,133.1
5468,2024-10-01,10,48,11,7,87.6
5468,2024-11-01,24,94,6,5,128.8
5468,2024-12-01,24,83,6,7,115.1
5468,2025-01-01,6,28,3,6,28.6
5468,2025-02-01,23,112,15,2,193.4
5468,2025-03-01,30,196,7,1,229.2
5468,2025-04-01,24,73,11,5,139.1
5468,2025-05-01,11,33,11,3,91.1
5468,2025-06-01,30,201,11,2,249.7
5468,2025-07-01,13,65,5,4,84.5
5468,2025-08-01,8,44,9,5,76.8
5468,2025-09-01,3,13,8,3,46.1
5468,2025-10-01,18,78,8,0,130.6
5468,2025-11-01,30,166,8,1,213.2
5468,2025-12-01,6,28,8,4,59.6
5469,2025-10-01,6,16,10,3,64.2
5469,2025-11-01,13,74,10,3,118.8
5469,2025-12-01,4,22,9,2,62.4
5470,2025-01-01,15,70,5,1,101.0
5470,2025-02-01,23,86,4,2,120.2
5470,2025-03-01,9,34,2,1,48.8
5470,2025-04-01,30,135,8,4,182.5
5470,2025-05-01,30,212,4,1,225.4
5470,2025-06-01,13,41,6,2,78.7
5470,2025-07-01,16,41,6,3,81.7
5470,2025-08-01,14,35,4,0,72.5
5470,2025-09-01,13,37,9,2,90.9
5470,2025-10-01,5,21,5,3,40.7
5470,2025-11-01,9,43,5,3,64.1
5470,2025-12-01,19,81,3,4,97.7
5471,2025-12-01,10,45,3,2,60.5
5472,2024-09-01,13,32,9,3,84.4
5472,2024-10-01,4,24,5,2,43.8
5472,2024-11-01,26,131,4,3,154.7
5472,2024-12-01,8,28,3,2,44.6
5472,2025-01-01,11,45,6,5,68.5
5472,2025-02-01,5,26,11,3,74.2
5472,2025-03-01,8,27,6,4,52.9
5472,2025-04-01,11,32,11,7,78.4
5472,2025-05-01,4,16,12,3,70.2
5472,2025-06-01,18,71,15,2,154.7
5472,2025-07-01,12,47,8,1,93.9
5472,2025-08-01,12,45,8,5,80.5
5472,2025-09-01,6,30,4,3,44.0
5472,2025-10-01,16,50,3,0,82.0
5472,2025-11-01,13,37,7,3,77.9
5472,2025-12-01,9,35,8,1,79.5
5473,2024-02-01,16,60,6,4,92.0
5473,2024-03-01,8,42,10,5,80.4
5473,2024-04-01,30,147,13,3,218.9
5473,2024-05-01,17,62,8,7,96.4
5473,2024-06-01,5,27,10,3,69.9
5473,2024-07-01,30,193,16,4,263.1
5473,2024-08-01,11,27,13,3,96.9
5473,2024-09-01,9,29,6,2,62.3
5473,2024-10-01,30,117,20,2,235.9
5473,2024-11-01,2,7,4,5,13.9
5473,2024-12-01,4,15,10,6,50.5
5473,2025-01-01,30,141,14,4,216.7
5473,2025-02-01,7,37,10,5,74.9
5473,2025-03-01,12,40,7,6,69.0
5473,2025-04-01,7,20,10,4,66.0
5473,2025-05-01,18,94,13,8,142.8
5473,2025-06-01,13,68,6,8,79.6
5473,2025-07-01,23,102,12,4,165.4
5473,2025-08-01,21,87,10,3,143.9
5473,2025-09-01,3,11,15,1,85.7
5473,2025-10-01,14,50,7,5,83.0
5473,2025-11-01,2,6,15,3,74.2
5473,2025-12-01,15,68,13,4,130.6
5474,2025-05-01,30,156,9,5,199.2
5474,2025-06-01,26,95,8,5,143.5
5474,2025-07-01,2,8,8,3,40.6
5474,2025-08-01,15,46,6,3,83.2
5474,2025-09-01,3,18,9,3,54.6
5474,2025-10-01,7,25,5,2,50.5
5474,2025-11-01,16,44,8,10,72.8
5474,2025-12-01,27,70,12,2,157.0
5475,2024-04-01,10,38,7,3,72.6
5475,2024-05-01,19,92,5,1,124.4
5475,2024-06-01,4,23,13,0,89.1
5475,2024-07-01,2,6,5,0,33.2
5475,2024-08-01,10,26,4,3,49.2
5475,2024-09-01,16,72,8,1,119.4
5475,2024-10-01,4,14,3,4,20.8
5475,2024-11-01,4,20,7,1,54.0
5475,2024-12-01,12,69,7,4,95.3
5475,2025-01-01,2,11,9,1,53.7
5475,2025-02-01,24,64,6,2,116.8
5475,2025-03-01,30,220,14,3,275.0
5475,2025-04-01,5,20,3,1,36.0
5475,2025-05-01,5,23,5,4,39.1
5475,2025-06-01,12,62,6,2,91.4
5475,2025-07-01,10,32,5,3,58.4
5475,2025-08-01,4,16,9,3,55.2
5475,2025-09-01,30,230,9,2,260.0
5475,2025-10-01,30,181,14,1,253.7
5475,2025-11-01,9,26,3,3,42.2
5475,2025-12-01,9,35,9,1,84.5
5476,2025-03-01,0,2,7,4,24.4
5476,2025-04-01,13,67,14,5,127.9
5476,2025-05-01,9,25,3,6,32.5
5476,2025-06-01,14,58,12,6,110.6
5476,2025-07-01,15,74,7,2,110.8
5476,2025-08-01,3,13,11,5,55.1
5476,2025-09-01,24,125,6,2,159.5
5476,2025-10-01,28,132,14,1,215.4
5476,2025-11-01,30,141,12,7,197.7
5476,2025-12-01,7,20,13,4,81.0
5477,2024-01-01,9,42,8,2,81.4
5477,2024-02-01,14,53,6,3,86.1
5477,2024-03-01,9,24,5,0,59.8
5477,2024-04-01,22,85,8,1,140.5
5477,2024-05-01,12,56,4,3,74.2
5477,2024-06-01,29,127,8,2,180.9
5477,2024-07-01,10,35,4,5,49.5
5477,2024-08-01,4,17,3,3,25.9
5477,2024-09-01,6,28,12,0,91.6
5477,2024-10-01,4,21,8,2,56.7
5477,2024-11-01,30,168,6,3,198.6
5477,2024-12-01,11,39,11,1,101.3
5477,2025-01-01,20,96,8,1,144.2
5477,2025-02-01,16,85,6,2,115.5
5477,2025-03-01,4,14,5,2,36.8
5477,2025-04-01,13,45,6,1,84.5
5477,2025-05-01,15,42,8,4,87.4
5477,2025-06-01,8,40,3,2,53.0
5477,2025-07-01,13,67,6,1,99.9
5477,2025-08-01,5,20,9,2,63.0
5477,2025-09-01,30,103,5,2,151.1
5477,2025-10-01,20,84,4,2,112.8
5477,2025-11-01,6,15,8,3,53.5
5477,2025-12-01,0,1,8,3,31.7
5478,2024-05-01,9,51,8,3,84.7
5478,2024-06-01,10,35,4,3,55.5
5478,2024-07-01,7,36,9,4,72.2
5478,2024-08-01,6,27,5,2,49.9
5478,2024-09-01,9,45,3,1,61.5
5478,2024-10-01,27,121,8,3,169.7
5478,2024-11-01,14,77,3,0,96.9
5478,2024-12-01,4,12,6,1,43.4
5478,2025-01-01,1,3,3,2,13.1
5478,2025-02-01,17,51,6,3,90.7
5478,2025-03-01,7,27,7,3,58.9
5478,2025-04-01,12,60,3,1,78.0
5478,2025-05-01,11,39,5,0,74.3
5478,2025-06-01,28,81,6,2,136.7
5478,2025-07-01,7,35,6,2,62.5
5478,2025-08-01,13,48,8,3,90.6
5478,2025-09-01,15,53,5,6,74.1
5478,2025-10-01,16,45,5,0,88.5
5478,2025-11-01,8,37,8,3,72.9
5478,2025-12-01,6,28,8,2,65.6
5479,2025-04-01,14,54,4,1,82.8
5479,2025-05-01,4,10,7,1,47.0
5480,2025-05-01,23,120,7,4,153.0
5480,2025-06-01,30,163,9,6,201.1
5480,2025-07-01,26,120,12,3,187.0
5480,2025-08-01,8,34,5,1,61.8
5480,2025-09-01,6,17,5,3,39.9
5480,2025-10-01,9,40,4,3,57.0
5480,2025-11-01,7,27,15,5,92.9
5480,2025-12-01,11,51,9,4,90.7
5481,2024-04-01,16,88,6,3,114.6
5481,2024-05-01,4,11,4,3,26.7
5481,2024-06-01,6,31,2,6,25.7
5481,2024-07-01,5,29,3,1,42.3
5481,2024-08-01,30,121,6,1,171.7
5481,2024-09-01,23,69,10,2,138.3
5481,2024-10-01,2,13,8,0,53.1
5481,2024-11-01,6,26,8,1,67.2
5481,2024-12-01,1,5,6,1,32.5
5481,2025-01-01,19,57,4,2,91.9
5481,2025-02-01,10,28,12,1,96.6
5481,2025-03-01,4,13,9,3,53.1
5481,2025-04-01,25,88,3,2,120.6
5481,2025-05-01,14,63,5,1,94.1
5481,2025-06-01,19,82,4,2,109.4
5481,2025-07-01,6,19,4,2,39.3
5481,2025-08-01,30,162,6,1,200.4
5481,2025-09-01,15,73,5,2,100.1
5481,2025-10-01,18,70,3,0,100.0
5481,2025-11-01,13,67,2,1,79.9
5481,2025-12-01,21,58,4,2,96.6
5482,2024-05-01,27,97,10,1,168.9
5482,2024-06-01,12,31,5,1,67.7
5482,2024-07-01,4,20,6,5,37.0
5482,2024-08-01,29,82,6,1,142.4
5482,2024-09-01,12,53,7,5,81.1
5482,2024-10-01,28,79,8,1,148.3
5482,2024-11-01,30,168,4,3,188.6
5482,2024-12-01,25,120,10,4,172.0
5482,2025-01-01,3,14,5,4,28.8
5482,2025-02-01,3,19,3,3,25.3
5482,2025-03-01,12,53,4,0,81.1
5482,2025-04-01,21,71,9,3,127.7
5482,2025-05-01,6,30,5,5,43.0
5482,2025-06-01,9,28,3,0,52.6
5482,2025-07-01,29,134,7,2,180.8
5482,2025-08-01,26,90,10,3,156.0
5482,2025-09-01,14,56,12,1,124.2
5482,2025-10-01,2,12,5,2,31.4
5482,2025-11-01,17,74,7,2,114.8
5482,2025-12-01,30,155,5,1,190.5
5483,2025-09-01,15,45,9,2,100.5
5483,2025-10-01,28,117,5,5,147.9
5483,2025-11-01,16,81,6,4,106.7
5483,2025-12-01,30,83,7,3,144.1
5484,2024-01-01,14,40,9,3,92.0
5484,2024-02-01,2,8,8,6,31.6
5484,2024-03-01,15,70,9,2,118.0
5484,2024-04-01,23,89,9,3,144.3
5484,2024-05-01,30,141,8,2,192.7
5484,2024-06-01,7,29,7,2,63.3
5484,2024-07-01,8,35,11,5,80.5
5484,2024-08-01,30,177,6,1,210.9
5484,2024-09-01,26,116,7,7,147.2
5484,2024-10-01,24,111,9,3,161.7
5484,2024-11-01,30,172,8,1,217.4
5484,2024-12-01,16,55,7,3,96.5
5484,2025-01-01,17,60,11,1,128.0
5484,2025-02-01,12,55,13,4,115.5
5484,2025-03-01,10,32,6,7,51.4
5484,2025-04-01,20,107,11,3,160.9
5484,2025-05-01,5,27,10,1,75.9
5484,2025-06-01,11,50,9,6,84.0
5484,2025-07-01,8,29,5,4,49.3
5484,2025-08-01,15,59,4,1,88.3
5484,2025-09-01,17,64,10,3,119.8
5484,2025-10-01,10,36,6,3,66.2
5484,2025-11-01,10,51,10,6,87.7
5484,2025-12-01,9,31,6,3,60.7
5485,2024-06-01,14,56,4,2,81.2
5485,2024-07-01,7,36,6,3,60.2
5485,2024-08-01,9,23,10,3,75.1
5485,2024-09-01,3,9,5,5,22.3
5485,2024-10-01,10,40,9,2,87.0
5485,2024-11-01,23,81,5,5,112.7
5485,2024-12-01,23,61,9,0,133.7
5485,2025-01-01,11,55,7,3,86.5
5485,2025-02-01,16,81,7,3,114.7
5485,2025-03-01,7,26,7,3,58.2
5485,2025-04-01,16,72,7,5,102.4
5485,2025-05-01,24,110,9,1,167.0
5485,2025-06-01,11,45,2,3,54.5
5485,2025-07-01,30,175,9,0,227.5
5485,2025-08-01,8,27,5,4,47.9
5485,2025-09-01,7,23,9,1,72.1
5485,2025-10-01,6,17,7,3,49.9
5485,2025-11-01,21,80,4,6,100.0
5485,2025-12-01,10,55,12,5,103.5
5486,2025-12-01,30,111,14,3,198.7
5487,2025-02-01,28,90,8,6,141.0
5487,2025-03-01,18,93,13,1,163.1
5487,2025-04-01,2,15,7,3,40.5
5487,2025-05-01,8,24,4,4,40.8
5487,2025-06-01,28,124,9,5,172.8
5487,2025-07-01,6,26,6,1,57.2
5487,2025-08-01,10,33,10,1,90.1
5487,2025-09-01,7,41,8,1,79.7
5487,2025-10-01,7,33,6,2,61.1
5487,2025-11-01,9,25,13,1,97.5
5487,2025-12-01,8,32,15,7,92.4
5488,2024-01-01,9,40,10,3,87.0
5488,2024-02-01,10,53,5,3,73.1
5488,2024-03-01,23,103,7,2,147.1
5488,2024-04-01,3,17,6,3,38.9
5488,2024-05-01,13,66,10,1,119.2
5488,2024-06-01,17,63,12,6,120.1
5488,2024-07-01,18,82,13,4,146.4
5488,2024-08-01,5,22,5,3,41.4
5488,2024-09-01,2,12,4,3,23.4
5488,2024-10-01,1,3,8,3,35.1
5488,2024-11-01,27,96,5,0,146.2
5488,2024-12-01,5,22,4,1,42.4
5488,2025-01-01,8,32,11,3,84.4
5488,2025-02-01,16,83,11,3,136.1
5488,2025-03-01,30,135,8,1,191.5
5488,2025-04-01,4,16,9,5,49.2
5488,2025-05-01,30,126,9,1,190.2
5488,2025-06-01,7,21,5,3,44.7
5488,2025-07-01,1,8,7,5,27.6
5488,2025-08-01,1,9,10,3,49.3
5488,2025-09-01,16,81,7,3,114.7
5488,2025-10-01,30,156,10,5,204.2
5488,2025-11-01,14,72,6,2,102.4
5488,2025-12-01,22,116,13,2,184.2
5489,2025-10-01,9,30,14,3,100.0
5489,2025-11-01,16,88,10,6,125.6
5489,2025-12-01,21,100,8,3,143.0
5490,2024-09-01,7,25,10,7,60.5
5490,2024-10-01,18,55,4,2,88.5
5490,2024-11-01,4,15,10,3,59.5
5490,2024-12-01,12,41,11,5,92.7
5490,2025-01-01,8,29,6,5,51.3
5490,2025-02-01,9,30,13,3,95.0
5490,2025-03-01,2,6,12,0,68.2
5490,2025-04-01,25,90,13,1,175.0
5490,2025-05-01,14,60,6,2,94.0
5490,2025-06-01,10,47,6,4,70.9
5490,2025-07-01,0,2,5,3,17.4
5490,2025-08-01,22,96,12,2,165.2
5490,2025-09-01,14,69,5,4,89.3
5490,2025-10-01,7,24,5,2,49.8
5490,2025-11-01,11,41,4,3,61.7
5490,2025-12-01,3,9,8,2,46.3
5491,2025-06-01,20,61,10,5,117.7
5491,2025-07-01,7,28,11,4,76.6
5491,2025-08-01,11,28,8,5,66.6
5491,2025-09-01,15,57,6,3,90.9
5491,2025-10-01,28,122,12,2,195.4
5491,2025-11-01,17,88,12,0,155.6
5491,2025-12-01,19,102,7,5,129.4
5492,2025-04-01,6,27,6,5,45.9
5492,2025-05-01,11,39,6,4,67.3
5492,2025-06-01,11,47,10,12,68.9
5492,2025-07-01,2,9,17,5,80.3
5492,2025-08-01,9,30,8,2,73.0
5492,2025-09-01,24,125,8,6,157.5
5492,2025-10-01,10,35,9,2,83.5
5492,2025-11-01,5,24,22,5,121.8
5492,2025-12-01,8,44,7,8,57.8
5493,2024-09-01,4,14,3,0,32.8
5493,2024-10-01,14,55,5,3,82.5
5493,2024-11-01,3,18,5,2,37.6
5493,2024-12-01,15,60,8,6,94.0
5493,2025-01-01,8,36,4,2,55.2
5493,2025-02-01,20,101,6,2,134.7
5493,2025-03-01,11,52,5,4,71.4
5493,2025-04-01,2,11,5,2,30.7
5493,2025-05-01,30,126,7,3,174.2
5493,2025-06-01,3,14,9,0,60.8
5493,2025-07-01,9,27,6,0,66.9
5493,2025-08-01,3,17,5,1,39.9
5493,2025-09-01,30,165,3,2,184.5
5493,2025-10-01,17,79,5,1,111.3
5493,2025-11-01,3,16,5,0,42.2
5493,2025-12-01,10,35,7,3,70.5
5494,2024-09-01,22,100,11,3,160.0
5494,2024-10-01,30,262,12,3,294.4
5494,2024-11-01,29,157,2,3,168.9
5494,2024-12-01,18,89,9,3,134.3
5494,2025-01-01,17,83,7,5,112.1
5494,2025-02-01,30,152,14,8,212.4
5494,2025-03-01,14,39,16,4,123.3
5494,2025-04-01,7,19,9,1,69.3
5494,2025-05-01,12,36,13,2,108.2
5494,2025-06-01,6,23,12,3,79.1
5494,2025-07-01,9,23,9,2,73.1
5494,2025-08-01,11,32,6,1,71.4
5494,2025-09-01,5,19,9,3,59.3
5494,2025-10-01,3,15,10,6,48.5
5494,2025-11-01,22,102,7,4,138.4
5494,2025-12-01,22,85,7,2,132.5
5495,2025-02-01,14,80,6,3,105.0
5495,2025-03-01,17,57,10,4,111.9
5495,2025-04-01,25,72,8,2,134.4
5495,2025-05-01,7,28,9,3,69.6
5495,2025-06-01,14,43,13,6,105.1
5495,2025-07-01,27,102,12,2,179.4
5495,2025-08-01,9,38,8,7,63.6
5495,2025-09-01,25,79,8,2,139.3
5495,2025-10-01,17,92,12,5,143.4
5495,2025-11-01,13,39,6,3,74.3
5495,2025-12-01,19,80,9,9,112.0
5496,2024-10-01,17,54,4,7,70.8
5496,2024-11-01,23,77,13,5,149.9
5496,2024-12-01,16,74,11,5,123.8
5496,2025-01-01,10,46,8,4,80.2
5496,2025-02-01,12,45,6,2,79.5
5497,2024-05-01,15,68,10,3,118.6
5497,2024-06-01,1,7,10,2,50.9
5497,2024-07-01,5,12,8,5,43.4
5497,2024-08-01,10,50,11,5,95.0
5497,2024-09-01,9,32,10,1,87.4
5497,2024-10-01,10,41,4,6,50.7
5497,2024-11-01,30,105,5,4,146.5
5497,2024-12-01,13,45,3,2,66.5
5497,2025-01-01,3,9,4,2,26.3
5497,2025-02-01,29,128,8,2,181.6
5497,2025-03-01,19,98,6,1,133.6
5497,2025-04-01,13,69,6,3,95.3
5497,2025-05-01,20,97,3,0,122.9
5497,2025-06-01,10,49,9,1,96.3
5497,2025-07-01,19,81,7,3,120.7
5497,2025-08-01,13,57,4,1,82.9
5497,2025-09-01,4,21,11,4,65.7
5497,2025-10-01,30,147,6,4,180.9
5497,2025-11-01,30,169,14,2,242.3
5497,2025-12-01,21,107,10,5,151.9
5498,2025-06-01,14,49,5,2,81.3
5498,2025-07-01,30,84,7,1,150.8
5498,2025-08-01,21,65,11,3,133.5
5498,2025-09-01,30,144,12,3,211.8
5498,2025-10-01,13,35,3,2,59.5
5498,2025-11-01,15,70,5,2,98.0
5498,2025-12-01,8,28,3,0,50.6
5499,2025-05-01,18,68,7,7,97.6
5499,2025-06-01,10,43,7,3,76.1
5499,2025-07-01,7,22,9,5,59.4
5499,2025-08-01,17,60,9,1,118.0
5499,2025-09-01,17,86,10,3,135.2
5499,2025-10-01,2,7,7,2,37.9
5499,2025-11-01,18,50,6,0,101.0
5499,2025-12-01,7,29,3,0,49.3
5500,2025-03-01,8,21,5,4,43.7
5500,2025-04-01,8,43,8,4,74.1
5500,2025-05-01,26,95,11,4,161.5
5501,2025-06-01,4,23,8,8,40.1
5501,2025-07-01,3,14,9,7,39.8
5501,2025-08-01,1,3,9,3,40.1
5501,2025-09-01,16,73,11,6,120.1
5501,2025-10-01,5,24,11,6,63.8
5501,2025-11-01,10,39,8,3,78.3
5501,2025-12-01,5,19,13,3,79.3
5502,2025-01-01,10,48,9,2,92.6
5502,2025-02-01,15,42,6,5,74.4
5502,2025-03-01,4,24,8,2,58.8
5502,2025-04-01,22,87,11,6,141.9
5502,2025-05-01,6,21,6,1,53.7
5502,2025-06-01,16,65,6,4,95.5
5502,2025-07-01,13,39,5,1,75.3
5502,2025-08-01,16,66,5,7,82.2
5502,2025-09-01,4,21,4,4,30.7
5502,2025-10-01,12,32,9,4,79.4
5503,2025-11-01,16,82,4,2,103.4
5503,2025-12-01,2,11,7,4,34.7
5504,2025-10-01,14,43,3,3,64.1
5504,2025-11-01,7,39,5,4,54.3
5504,2025-12-01,10,51,6,1,82.7
5505,2025-12-01,22,120,7,3,154.0
5506,2024-03-01,10,36,5,1,67.2
5506,2024-04-01,14,41,6,0,86.7
5506,2024-05-01,2,9,7,5,30.3
5506,2024-06-01,16,67,7,3,104.9
5506,2024-07-01,23,70,8,1,132.0
5506,2024-08-01,6,16,5,1,45.2
5506,2024-09-01,17,70,6,3,104.0
5506,2024-10-01,6,18,6,4,42.6
5506,2024-11-01,30,140,9,0,203.0
5506,2024-12-01,6,27,6,3,51.9
5506,2025-01-01,11,59,2,1,70.3
5506,2025-02-01,4,16,14,3,80.2
5506,2025-03-01,30,126,5,0,173.2
5506,2025-04-01,1,8,7,2,36.6
5506,2025-05-01,13,69,3,0,89.3
5506,2025-06-01,20,95,9,2,145.5
5506,2025-07-01,11,54,6,4,77.8
5506,2025-08-01,24,107,9,6,149.9
5506,2025-09-01,21,105,5,1,137.5
5506,2025-10-01,8,23,8,6,54.1
5506,2025-11-01,8,25,7,2,62.5
5506,2025-12-01,1,5,4,0,25.5
5507,2024-03-01,19,53,11,7,109.1
5507,2024-04-01,13,60,20,7,147.0
5507,2024-05-01,19,88,12,3,150.6
5507,2024-06-01,21,92,15,8,157.4
5507,2024-07-01,21,103,12,8,150.1
5507,2024-08-01,9,46,13,6,97.2
5507,2024-09-01,16,79,20,4,175.3
5507,2024-10-01,30,262,15,11,285.4
5507,2024-11-01,27,86,18,3,195.2
5507,2024-12-01,15,73,13,4,134.1
5507,2025-01-01,16,85,9,3,127.5
5507,2025-02-01,23,73,10,4,135.1
5507,2025-03-01,30,117,16,7,200.9
5507,2025-04-01,5,14,16,7,78.8
5507,2025-05-01,30,104,12,2,186.8
5507,2025-06-01,16,55,13,7,114.5
5507,2025-07-01,8,29,8,5,61.3
5507,2025-08-01,7,30,13,9,73.0
5507,2025-09-01,11,30,10,6,75.0
5507,2025-10-01,15,39,11,2,106.3
5507,2025-11-01,15,76,13,8,124.2
5507,2025-12-01,25,88,12,3,162.6
5508,2024-12-01,9,47,8,0,90.9
5508,2025-01-01,3,14,7,2,44.8
5508,2025-02-01,6,20,10,2,70.0
5508,2025-03-01,28,79,4,3,122.3
5508,2025-04-01,0,3,7,3,28.1
5508,2025-05-01,13,66,6,5,87.2
5508,2025-06-01,30,142,8,1,196.4
5508,2025-07-01,6,21,4,6,28.7
5508,2025-08-01,4,18,8,2,54.6
5508,2025-09-01,5,19,6,6,35.3
5508,2025-10-01,9,44,3,5,48.8
5508,2025-11-01,11,32,10,3,85.4
5508,2025-12-01,11,36,7,0,82.2
5509,2025-05-01,11,28,13,4,94.6
5509,2025-06-01,6,26,11,2,79.2
5509,2025-07-01,9,48,6,3,72.6
5509,2025-08-01,10,44,13,2,109.8
5509,2025-09-01,30,114,5,3,155.8
5509,2025-10-01,16,58,13,5,122.6
5509,2025-11-01,5,29,12,7,69.3
5509,2025-12-01,3,16,11,5,57.2
5510,2024-06-01,4,12,13,1,78.4
5510,2024-07-01,8,34,8,3,70.8
5510,2024-08-01,8,47,9,2,87.9
5510,2024-09-01,20,102,12,9,144.4
5510,2024-10-01,9,42,7,3,73.4
5510,2024-11-01,17,81,6,2,114.7
5510,2024-12-01,5,25,16,6,89.5
5510,2025-01-01,5,20,6,2,48.0
5510,2025-02-01,9,26,10,3,77.2
5510,2025-03-01,16,85,12,2,145.5
5510,2025-04-01,3,12,6,3,35.4
5510,2025-05-01,30,131,8,4,179.7
5510,2025-06-01,12,32,11,2,95.4
5510,2025-07-01,5,20,6,2,48.0
5510,2025-08-01,30,141,8,4,186.7
5510,2025-09-01,4,19,7,0,56.3
5510,2025-10-01,5,27,8,3,59.9
5510,2025-11-01,1,4,8,4,32.8
5510,2025-12-01,18,88,6,1,124.6
5511,2024-03-01,11,49,4,5,61.3
5511,2024-04-01,30,151,12,3,216.7
5511,2024-05-01,23,118,10,5,163.6
5511,2024-06-01,24,73,13,4,152.1
5511,2024-07-01,4,22,2,4,21.4
5511,2024-08-01,8,42,6,4,63.4
5511,2024-09-01,12,62,5,6,74.4
5511,2024-10-01,30,194,6,1,222.8
5511,2024-11-01,27,85,5,3,129.5
5511,2024-12-01,15,78,4,2,98.6
5511,2025-01-01,7,22,7,2,58.4
5511,2025-02-01,2,10,7,2,40.0
5511,2025-03-01,30,89,10,2,166.3
5511,2025-04-01,3,12,8,1,51.4
5511,2025-05-01,11,54,13,4,112.8
5511,2025-06-01,13,71,8,0,115.7
5511,2025-07-01,3,19,3,1,31.3
5511,2025-08-01,8,30,11,0,92.0
5511,2025-09-01,5,26,11,6,65.2
5511,2025-10-01,14,39,3,2,64.3
5511,2025-11-01,20,99,6,1,136.3
5511,2025-12-01,8,30,12,3,88.0
5512,2024-01-01,2,13,4,1,30.1
5512,2024-02-01,15,49,15,1,136.3
5512,2024-03-01,18,77,7,3,115.9
5512,2024-04-01,10,27,4,3,49.9
5512,2024-05-01,12,61,5,3,82.7
5512,2024-06-01,8,22,7,3,57.4
5512,2024-07-01,3,8,8,4,39.6
5512,2024-08-01,7,29,5,4,47.3
5512,2024-09-01,22,78,5,1,120.6
5512,2024-10-01,30,122,7,1,177.4
5512,2024-11-01,1,5,8,1,42.5
5512,2024-12-01,7,30,5,4,48.0
5512,2025-01-01,27,126,9,3,178.2
5512,2025-02-01,7,20,6,5,43.0
5512,2025-03-01,5,23,8,2,60.1
5512,2025-04-01,11,53,11,2,108.1
5512,2025-05-01,30,123,4,1,163.1
5512,2025-06-01,22,103,7,1,148.1
5512,2025-07-01,14,40,4,0,76.0
5512,2025-08-01,15,63,3,3,80.1
5512,2025-09-01,3,12,5,0,39.4
5512,2025-10-01,30,115,5,0,165.5
5512,2025-11-01,12,56,7,3,89.2
